PRACTICE_CODE,PRACTICE_NAME,LSOA21CD,NUMBER_OF_PATIENTS
F85025,WHITE LODGE MEDICAL PRACTICE,E01001525,3
F85025,WHITE LODGE MEDICAL PRACTICE,E01001526,2
F85025,WHITE LODGE MEDICAL PRACTICE,E01001531,1
F85025,WHITE LODGE MEDICAL PRACTICE,E01001536,1008
F85025,WHITE LODGE MEDICAL PRACTICE,E01001537,308
F85025,WHITE LODGE MEDICAL PRACTICE,E01001538,245
F85025,WHITE LODGE MEDICAL PRACTICE,E01001539,311
F85025,WHITE LODGE MEDICAL PRACTICE,E01001540,903
F85025,WHITE LODGE MEDICAL PRACTICE,E01001541,638
F85025,WHITE LODGE MEDICAL PRACTICE,E01001542,541
F85025,WHITE LODGE MEDICAL PRACTICE,E01001543,298
F85025,WHITE LODGE MEDICAL PRACTICE,E01001544,354
F85025,WHITE LODGE MEDICAL PRACTICE,E01001545,10
F85025,WHITE LODGE MEDICAL PRACTICE,E01001546,3
F85025,WHITE LODGE MEDICAL PRACTICE,E01001547,2
F85025,WHITE LODGE MEDICAL PRACTICE,E01001548,5
F85025,WHITE LODGE MEDICAL PRACTICE,E01001549,9
F85025,WHITE LODGE MEDICAL PRACTICE,E01001550,11
F85025,WHITE LODGE MEDICAL PRACTICE,E01001551,4
F85025,WHITE LODGE MEDICAL PRACTICE,E01001552,2
F85025,WHITE LODGE MEDICAL PRACTICE,E01001553,3
F85025,WHITE LODGE MEDICAL PRACTICE,E01001556,1
F85025,WHITE LODGE MEDICAL PRACTICE,E01001557,5
F85025,WHITE LODGE MEDICAL PRACTICE,E01001558,1
F85025,WHITE LODGE MEDICAL PRACTICE,E01001559,10
F85025,WHITE LODGE MEDICAL PRACTICE,E01001562,5
F85025,WHITE LODGE MEDICAL PRACTICE,E01001563,4
F85025,WHITE LODGE MEDICAL PRACTICE,E01001564,4
F85025,WHITE LODGE MEDICAL PRACTICE,E01001565,4
F85025,WHITE LODGE MEDICAL PRACTICE,E01001566,1
F85025,WHITE LODGE MEDICAL PRACTICE,E01001567,15
F85025,WHITE LODGE MEDICAL PRACTICE,E01001568,4
F85025,WHITE LODGE MEDICAL PRACTICE,E01001569,7
F85025,WHITE LODGE MEDICAL PRACTICE,E01001570,8
F85025,WHITE LODGE MEDICAL PRACTICE,E01001633,3
F85025,WHITE LODGE MEDICAL PRACTICE,E01001974,1
F85025,WHITE LODGE MEDICAL PRACTICE,E01001988,1
F85025,WHITE LODGE MEDICAL PRACTICE,E01001997,1
F85025,WHITE LODGE MEDICAL PRACTICE,E01002003,1
F85025,WHITE LODGE MEDICAL PRACTICE,E01002020,1
F85025,WHITE LODGE MEDICAL PRACTICE,E01002031,1
F85025,WHITE LODGE MEDICAL PRACTICE,E01002032,1
F85025,WHITE LODGE MEDICAL PRACTICE,E01002037,1
F85025,WHITE LODGE MEDICAL PRACTICE,E01002064,1
F85025,WHITE LODGE MEDICAL PRACTICE,E01002067,1
F85025,WHITE LODGE MEDICAL PRACTICE,E01002072,1
F85025,WHITE LODGE MEDICAL PRACTICE,E01002075,1
F85025,WHITE LODGE MEDICAL PRACTICE,E01002077,1
F85025,WHITE LODGE MEDICAL PRACTICE,E01002086,1
F85025,WHITE LODGE MEDICAL PRACTICE,E01002090,2
F85025,WHITE LODGE MEDICAL PRACTICE,E01002093,1
F85025,WHITE LODGE MEDICAL PRACTICE,E01002100,2
F85025,WHITE LODGE MEDICAL PRACTICE,E01002103,4
F85025,WHITE LODGE MEDICAL PRACTICE,E01002104,1
F85025,WHITE LODGE MEDICAL PRACTICE,E01002161,1
F85025,WHITE LODGE MEDICAL PRACTICE,E01002653,1
F85025,WHITE LODGE MEDICAL PRACTICE,E01002695,1
F85025,WHITE LODGE MEDICAL PRACTICE,E01002733,1
F85025,WHITE LODGE MEDICAL PRACTICE,E01002779,1
F85025,WHITE LODGE MEDICAL PRACTICE,E01002834,1
F85025,WHITE LODGE MEDICAL PRACTICE,E01003018,1
F85025,WHITE LODGE MEDICAL PRACTICE,E01003616,1
F85025,WHITE LODGE MEDICAL PRACTICE,E01004093,1
F85025,WHITE LODGE MEDICAL PRACTICE,E01004342,1
F85025,WHITE LODGE MEDICAL PRACTICE,E01004350,2
F85025,WHITE LODGE MEDICAL PRACTICE,E01004354,1
F85025,WHITE LODGE MEDICAL PRACTICE,E01004355,1
F85025,WHITE LODGE MEDICAL PRACTICE,E01004359,1
F85025,WHITE LODGE MEDICAL PRACTICE,E01004407,1
F85025,WHITE LODGE MEDICAL PRACTICE,E01004415,2
F85025,WHITE LODGE MEDICAL PRACTICE,E01004547,1
F85025,WHITE LODGE MEDICAL PRACTICE,E01004551,1
F85025,WHITE LODGE MEDICAL PRACTICE,E01004761,1
F85025,WHITE LODGE MEDICAL PRACTICE,E01009296,1
F85025,WHITE LODGE MEDICAL PRACTICE,E01009925,1
F85025,WHITE LODGE MEDICAL PRACTICE,E01009989,1
F85025,WHITE LODGE MEDICAL PRACTICE,E01011235,1
F85025,WHITE LODGE MEDICAL PRACTICE,E01014398,1
F85025,WHITE LODGE MEDICAL PRACTICE,E01014989,1
F85025,WHITE LODGE MEDICAL PRACTICE,E01015749,1
F85025,WHITE LODGE MEDICAL PRACTICE,E01016004,1
F85025,WHITE LODGE MEDICAL PRACTICE,E01016465,1
F85025,WHITE LODGE MEDICAL PRACTICE,E01017476,1
F85025,WHITE LODGE MEDICAL PRACTICE,E01017601,1
F85025,WHITE LODGE MEDICAL PRACTICE,E01017761,1
F85025,WHITE LODGE MEDICAL PRACTICE,E01018000,1
F85025,WHITE LODGE MEDICAL PRACTICE,E01021627,1
F85025,WHITE LODGE MEDICAL PRACTICE,E01021728,1
F85025,WHITE LODGE MEDICAL PRACTICE,E01021807,1
F85025,WHITE LODGE MEDICAL PRACTICE,E01021809,1
F85025,WHITE LODGE MEDICAL PRACTICE,E01021814,1
F85025,WHITE LODGE MEDICAL PRACTICE,E01021815,3
F85025,WHITE LODGE MEDICAL PRACTICE,E01021862,1
F85025,WHITE LODGE MEDICAL PRACTICE,E01021867,1
F85025,WHITE LODGE MEDICAL PRACTICE,E01023290,2
F85025,WHITE LODGE MEDICAL PRACTICE,E01023293,1
F85025,WHITE LODGE MEDICAL PRACTICE,E01023294,2
F85025,WHITE LODGE MEDICAL PRACTICE,E01023295,2
F85025,WHITE LODGE MEDICAL PRACTICE,E01023296,2
F85025,WHITE LODGE MEDICAL PRACTICE,E01023297,2
F85025,WHITE LODGE MEDICAL PRACTICE,E01023298,1
F85025,WHITE LODGE MEDICAL PRACTICE,E01023299,2
F85025,WHITE LODGE MEDICAL PRACTICE,E01023300,2
F85025,WHITE LODGE MEDICAL PRACTICE,E01023302,2
F85025,WHITE LODGE MEDICAL PRACTICE,E01023303,2
F85025,WHITE LODGE MEDICAL PRACTICE,E01023306,2
F85025,WHITE LODGE MEDICAL PRACTICE,E01023307,1
F85025,WHITE LODGE MEDICAL PRACTICE,E01023308,4
F85025,WHITE LODGE MEDICAL PRACTICE,E01023309,1
F85025,WHITE LODGE MEDICAL PRACTICE,E01023310,2
F85025,WHITE LODGE MEDICAL PRACTICE,E01023319,1
F85025,WHITE LODGE MEDICAL PRACTICE,E01023322,1
F85025,WHITE LODGE MEDICAL PRACTICE,E01023329,1
F85025,WHITE LODGE MEDICAL PRACTICE,E01023333,1
F85025,WHITE LODGE MEDICAL PRACTICE,E01023336,8
F85025,WHITE LODGE MEDICAL PRACTICE,E01023340,1
F85025,WHITE LODGE MEDICAL PRACTICE,E01023341,2
F85025,WHITE LODGE MEDICAL PRACTICE,E01023344,2
F85025,WHITE LODGE MEDICAL PRACTICE,E01023453,1
F85025,WHITE LODGE MEDICAL PRACTICE,E01023462,1
F85025,WHITE LODGE MEDICAL PRACTICE,E01023472,1
F85025,WHITE LODGE MEDICAL PRACTICE,E01023493,1
F85025,WHITE LODGE MEDICAL PRACTICE,E01023567,1
F85025,WHITE LODGE MEDICAL PRACTICE,E01023569,1
F85025,WHITE LODGE MEDICAL PRACTICE,E01023572,1
F85025,WHITE LODGE MEDICAL PRACTICE,E01023713,1
F85025,WHITE LODGE MEDICAL PRACTICE,E01023716,1
F85025,WHITE LODGE MEDICAL PRACTICE,E01023792,3
F85025,WHITE LODGE MEDICAL PRACTICE,E01023946,1
F85025,WHITE LODGE MEDICAL PRACTICE,E01023947,5
F85025,WHITE LODGE MEDICAL PRACTICE,E01023948,3
F85025,WHITE LODGE MEDICAL PRACTICE,E01023949,2
F85025,WHITE LODGE MEDICAL PRACTICE,E01023956,1
F85025,WHITE LODGE MEDICAL PRACTICE,E01025723,1
F85025,WHITE LODGE MEDICAL PRACTICE,E01025724,1
F85025,WHITE LODGE MEDICAL PRACTICE,E01026178,1
F85025,WHITE LODGE MEDICAL PRACTICE,E01027046,1
F85025,WHITE LODGE MEDICAL PRACTICE,E01027200,2
F85025,WHITE LODGE MEDICAL PRACTICE,E01027320,1
F85025,WHITE LODGE MEDICAL PRACTICE,E01028543,1
F85025,WHITE LODGE MEDICAL PRACTICE,E01030557,1
F85025,WHITE LODGE MEDICAL PRACTICE,E01031575,1
F85025,WHITE LODGE MEDICAL PRACTICE,E01032574,1
F85025,WHITE LODGE MEDICAL PRACTICE,E01032575,1
F85025,WHITE LODGE MEDICAL PRACTICE,E01033025,1
F85025,WHITE LODGE MEDICAL PRACTICE,E01033038,1
F85025,WHITE LODGE MEDICAL PRACTICE,E01033040,1
F85025,WHITE LODGE MEDICAL PRACTICE,E01033148,1
F85025,WHITE LODGE MEDICAL PRACTICE,E01033150,1
F85025,WHITE LODGE MEDICAL PRACTICE,E01033151,4
F85025,WHITE LODGE MEDICAL PRACTICE,E01033611,1
F85025,WHITE LODGE MEDICAL PRACTICE,E01033919,1
F85025,WHITE LODGE MEDICAL PRACTICE,E01033926,11
F85025,WHITE LODGE MEDICAL PRACTICE,E01033927,2
F85025,WHITE LODGE MEDICAL PRACTICE,E01033930,1
F85025,WHITE LODGE MEDICAL PRACTICE,E01033946,1
F85025,WHITE LODGE MEDICAL PRACTICE,E01034219,1
F85025,WHITE LODGE MEDICAL PRACTICE,E01034224,1
F85025,WHITE LODGE MEDICAL PRACTICE,E01034473,1
F85025,WHITE LODGE MEDICAL PRACTICE,E01035281,1
F85025,WHITE LODGE MEDICAL PRACTICE,E01035585,4
F85025,WHITE LODGE MEDICAL PRACTICE,EMPTY,17
F85029,ABERNETHY HOUSE SURGERY,CLOSED,4
F85029,ABERNETHY HOUSE SURGERY,E01000012,1
F85029,ABERNETHY HOUSE SURGERY,E01000115,7
F85029,ABERNETHY HOUSE SURGERY,E01000116,1
F85029,ABERNETHY HOUSE SURGERY,E01000118,4
F85029,ABERNETHY HOUSE SURGERY,E01000122,5
F85029,ABERNETHY HOUSE SURGERY,E01000124,1
F85029,ABERNETHY HOUSE SURGERY,E01000168,1
F85029,ABERNETHY HOUSE SURGERY,E01000171,3
F85029,ABERNETHY HOUSE SURGERY,E01000175,2
F85029,ABERNETHY HOUSE SURGERY,E01000182,1
F85029,ABERNETHY HOUSE SURGERY,E01000196,2
F85029,ABERNETHY HOUSE SURGERY,E01000222,1
F85029,ABERNETHY HOUSE SURGERY,E01000251,4
F85029,ABERNETHY HOUSE SURGERY,E01000254,2
F85029,ABERNETHY HOUSE SURGERY,E01000266,3
F85029,ABERNETHY HOUSE SURGERY,E01000277,1
F85029,ABERNETHY HOUSE SURGERY,E01000279,3
F85029,ABERNETHY HOUSE SURGERY,E01000294,1
F85029,ABERNETHY HOUSE SURGERY,E01000301,1
F85029,ABERNETHY HOUSE SURGERY,E01000308,2
F85029,ABERNETHY HOUSE SURGERY,E01000311,1
F85029,ABERNETHY HOUSE SURGERY,E01000315,1
F85029,ABERNETHY HOUSE SURGERY,E01000603,1
F85029,ABERNETHY HOUSE SURGERY,E01000887,1
F85029,ABERNETHY HOUSE SURGERY,E01000924,1
F85029,ABERNETHY HOUSE SURGERY,E01000930,1
F85029,ABERNETHY HOUSE SURGERY,E01000974,1
F85029,ABERNETHY HOUSE SURGERY,E01001391,1
F85029,ABERNETHY HOUSE SURGERY,E01001394,1
F85029,ABERNETHY HOUSE SURGERY,E01001398,125
F85029,ABERNETHY HOUSE SURGERY,E01001399,95
F85029,ABERNETHY HOUSE SURGERY,E01001400,134
F85029,ABERNETHY HOUSE SURGERY,E01001401,100
F85029,ABERNETHY HOUSE SURGERY,E01001402,13
F85029,ABERNETHY HOUSE SURGERY,E01001403,23
F85029,ABERNETHY HOUSE SURGERY,E01001404,10
F85029,ABERNETHY HOUSE SURGERY,E01001405,319
F85029,ABERNETHY HOUSE SURGERY,E01001406,104
F85029,ABERNETHY HOUSE SURGERY,E01001407,241
F85029,ABERNETHY HOUSE SURGERY,E01001408,366
F85029,ABERNETHY HOUSE SURGERY,E01001409,193
F85029,ABERNETHY HOUSE SURGERY,E01001410,245
F85029,ABERNETHY HOUSE SURGERY,E01001411,398
F85029,ABERNETHY HOUSE SURGERY,E01001412,213
F85029,ABERNETHY HOUSE SURGERY,E01001413,372
F85029,ABERNETHY HOUSE SURGERY,E01001414,265
F85029,ABERNETHY HOUSE SURGERY,E01001415,5
F85029,ABERNETHY HOUSE SURGERY,E01001416,4
F85029,ABERNETHY HOUSE SURGERY,E01001417,4
F85029,ABERNETHY HOUSE SURGERY,E01001418,9
F85029,ABERNETHY HOUSE SURGERY,E01001419,11
F85029,ABERNETHY HOUSE SURGERY,E01001420,1
F85029,ABERNETHY HOUSE SURGERY,E01001421,1
F85029,ABERNETHY HOUSE SURGERY,E01001425,4
F85029,ABERNETHY HOUSE SURGERY,E01001426,1
F85029,ABERNETHY HOUSE SURGERY,E01001428,1
F85029,ABERNETHY HOUSE SURGERY,E01001433,1
F85029,ABERNETHY HOUSE SURGERY,E01001434,2
F85029,ABERNETHY HOUSE SURGERY,E01001435,5
F85029,ABERNETHY HOUSE SURGERY,E01001436,4
F85029,ABERNETHY HOUSE SURGERY,E01001437,3
F85029,ABERNETHY HOUSE SURGERY,E01001438,1
F85029,ABERNETHY HOUSE SURGERY,E01001439,6
F85029,ABERNETHY HOUSE SURGERY,E01001440,5
F85029,ABERNETHY HOUSE SURGERY,E01001441,3
F85029,ABERNETHY HOUSE SURGERY,E01001442,1
F85029,ABERNETHY HOUSE SURGERY,E01001444,1
F85029,ABERNETHY HOUSE SURGERY,E01001445,1
F85029,ABERNETHY HOUSE SURGERY,E01001446,6
F85029,ABERNETHY HOUSE SURGERY,E01001447,4
F85029,ABERNETHY HOUSE SURGERY,E01001448,7
F85029,ABERNETHY HOUSE SURGERY,E01001450,492
F85029,ABERNETHY HOUSE SURGERY,E01001451,364
F85029,ABERNETHY HOUSE SURGERY,E01001452,87
F85029,ABERNETHY HOUSE SURGERY,E01001453,55
F85029,ABERNETHY HOUSE SURGERY,E01001454,55
F85029,ABERNETHY HOUSE SURGERY,E01001455,116
F85029,ABERNETHY HOUSE SURGERY,E01001456,28
F85029,ABERNETHY HOUSE SURGERY,E01001457,340
F85029,ABERNETHY HOUSE SURGERY,E01001459,7
F85029,ABERNETHY HOUSE SURGERY,E01001463,1
F85029,ABERNETHY HOUSE SURGERY,E01001466,7
F85029,ABERNETHY HOUSE SURGERY,E01001467,1
F85029,ABERNETHY HOUSE SURGERY,E01001468,282
F85029,ABERNETHY HOUSE SURGERY,E01001469,413
F85029,ABERNETHY HOUSE SURGERY,E01001470,125
F85029,ABERNETHY HOUSE SURGERY,E01001471,350
F85029,ABERNETHY HOUSE SURGERY,E01001472,394
F85029,ABERNETHY HOUSE SURGERY,E01001473,76
F85029,ABERNETHY HOUSE SURGERY,E01001474,377
F85029,ABERNETHY HOUSE SURGERY,E01001475,29
F85029,ABERNETHY HOUSE SURGERY,E01001478,9
F85029,ABERNETHY HOUSE SURGERY,E01001480,10
F85029,ABERNETHY HOUSE SURGERY,E01001482,1
F85029,ABERNETHY HOUSE SURGERY,E01001484,2
F85029,ABERNETHY HOUSE SURGERY,E01001486,7
F85029,ABERNETHY HOUSE SURGERY,E01001487,3
F85029,ABERNETHY HOUSE SURGERY,E01001488,3
F85029,ABERNETHY HOUSE SURGERY,E01001489,1
F85029,ABERNETHY HOUSE SURGERY,E01001491,1
F85029,ABERNETHY HOUSE SURGERY,E01001493,2
F85029,ABERNETHY HOUSE SURGERY,E01001495,2
F85029,ABERNETHY HOUSE SURGERY,E01001496,3
F85029,ABERNETHY HOUSE SURGERY,E01001499,1
F85029,ABERNETHY HOUSE SURGERY,E01001501,1
F85029,ABERNETHY HOUSE SURGERY,E01001502,3
F85029,ABERNETHY HOUSE SURGERY,E01001503,3
F85029,ABERNETHY HOUSE SURGERY,E01001504,3
F85029,ABERNETHY HOUSE SURGERY,E01001505,4
F85029,ABERNETHY HOUSE SURGERY,E01001507,10
F85029,ABERNETHY HOUSE SURGERY,E01001508,8
F85029,ABERNETHY HOUSE SURGERY,E01001509,3
F85029,ABERNETHY HOUSE SURGERY,E01001511,146
F85029,ABERNETHY HOUSE SURGERY,E01001512,406
F85029,ABERNETHY HOUSE SURGERY,E01001513,51
F85029,ABERNETHY HOUSE SURGERY,E01001514,121
F85029,ABERNETHY HOUSE SURGERY,E01001515,73
F85029,ABERNETHY HOUSE SURGERY,E01001516,31
F85029,ABERNETHY HOUSE SURGERY,E01001517,14
F85029,ABERNETHY HOUSE SURGERY,E01001518,266
F85029,ABERNETHY HOUSE SURGERY,E01001520,2
F85029,ABERNETHY HOUSE SURGERY,E01001521,2
F85029,ABERNETHY HOUSE SURGERY,E01001522,16
F85029,ABERNETHY HOUSE SURGERY,E01001523,20
F85029,ABERNETHY HOUSE SURGERY,E01001525,1
F85029,ABERNETHY HOUSE SURGERY,E01001526,4
F85029,ABERNETHY HOUSE SURGERY,E01001527,2
F85029,ABERNETHY HOUSE SURGERY,E01001528,6
F85029,ABERNETHY HOUSE SURGERY,E01001529,1
F85029,ABERNETHY HOUSE SURGERY,E01001531,2
F85029,ABERNETHY HOUSE SURGERY,E01001532,4
F85029,ABERNETHY HOUSE SURGERY,E01001533,1
F85029,ABERNETHY HOUSE SURGERY,E01001536,521
F85029,ABERNETHY HOUSE SURGERY,E01001537,258
F85029,ABERNETHY HOUSE SURGERY,E01001538,220
F85029,ABERNETHY HOUSE SURGERY,E01001539,278
F85029,ABERNETHY HOUSE SURGERY,E01001540,382
F85029,ABERNETHY HOUSE SURGERY,E01001541,437
F85029,ABERNETHY HOUSE SURGERY,E01001542,481
F85029,ABERNETHY HOUSE SURGERY,E01001543,266
F85029,ABERNETHY HOUSE SURGERY,E01001544,489
F85029,ABERNETHY HOUSE SURGERY,E01001545,4
F85029,ABERNETHY HOUSE SURGERY,E01001546,9
F85029,ABERNETHY HOUSE SURGERY,E01001547,13
F85029,ABERNETHY HOUSE SURGERY,E01001548,10
F85029,ABERNETHY HOUSE SURGERY,E01001549,4
F85029,ABERNETHY HOUSE SURGERY,E01001550,8
F85029,ABERNETHY HOUSE SURGERY,E01001551,19
F85029,ABERNETHY HOUSE SURGERY,E01001552,3
F85029,ABERNETHY HOUSE SURGERY,E01001553,3
F85029,ABERNETHY HOUSE SURGERY,E01001555,1
F85029,ABERNETHY HOUSE SURGERY,E01001558,5
F85029,ABERNETHY HOUSE SURGERY,E01001562,6
F85029,ABERNETHY HOUSE SURGERY,E01001563,2
F85029,ABERNETHY HOUSE SURGERY,E01001564,1
F85029,ABERNETHY HOUSE SURGERY,E01001565,1
F85029,ABERNETHY HOUSE SURGERY,E01001566,2
F85029,ABERNETHY HOUSE SURGERY,E01001567,19
F85029,ABERNETHY HOUSE SURGERY,E01001568,4
F85029,ABERNETHY HOUSE SURGERY,E01001569,9
F85029,ABERNETHY HOUSE SURGERY,E01001570,4
F85029,ABERNETHY HOUSE SURGERY,E01001719,1
F85029,ABERNETHY HOUSE SURGERY,E01001830,1
F85029,ABERNETHY HOUSE SURGERY,E01001970,1
F85029,ABERNETHY HOUSE SURGERY,E01001999,1
F85029,ABERNETHY HOUSE SURGERY,E01002034,1
F85029,ABERNETHY HOUSE SURGERY,E01002036,2
F85029,ABERNETHY HOUSE SURGERY,E01002046,2
F85029,ABERNETHY HOUSE SURGERY,E01002074,1
F85029,ABERNETHY HOUSE SURGERY,E01002084,1
F85029,ABERNETHY HOUSE SURGERY,E01002085,1
F85029,ABERNETHY HOUSE SURGERY,E01002090,2
F85029,ABERNETHY HOUSE SURGERY,E01002104,5
F85029,ABERNETHY HOUSE SURGERY,E01002105,1
F85029,ABERNETHY HOUSE SURGERY,E01002109,1
F85029,ABERNETHY HOUSE SURGERY,E01002133,1
F85029,ABERNETHY HOUSE SURGERY,E01002136,1
F85029,ABERNETHY HOUSE SURGERY,E01002433,1
F85029,ABERNETHY HOUSE SURGERY,E01002531,1
F85029,ABERNETHY HOUSE SURGERY,E01002713,2
F85029,ABERNETHY HOUSE SURGERY,E01002714,1
F85029,ABERNETHY HOUSE SURGERY,E01002742,1
F85029,ABERNETHY HOUSE SURGERY,E01002798,1
F85029,ABERNETHY HOUSE SURGERY,E01002804,1
F85029,ABERNETHY HOUSE SURGERY,E01002811,1
F85029,ABERNETHY HOUSE SURGERY,E01003248,1
F85029,ABERNETHY HOUSE SURGERY,E01003269,1
F85029,ABERNETHY HOUSE SURGERY,E01003432,1
F85029,ABERNETHY HOUSE SURGERY,E01003481,1
F85029,ABERNETHY HOUSE SURGERY,E01003767,1
F85029,ABERNETHY HOUSE SURGERY,E01004037,1
F85029,ABERNETHY HOUSE SURGERY,E01004385,1
F85029,ABERNETHY HOUSE SURGERY,E01004406,1
F85029,ABERNETHY HOUSE SURGERY,E01004415,1
F85029,ABERNETHY HOUSE SURGERY,E01004430,1
F85029,ABERNETHY HOUSE SURGERY,E01004432,1
F85029,ABERNETHY HOUSE SURGERY,E01004452,1
F85029,ABERNETHY HOUSE SURGERY,E01004465,1
F85029,ABERNETHY HOUSE SURGERY,E01004582,1
F85029,ABERNETHY HOUSE SURGERY,E01006746,1
F85029,ABERNETHY HOUSE SURGERY,E01007517,2
F85029,ABERNETHY HOUSE SURGERY,E01007854,1
F85029,ABERNETHY HOUSE SURGERY,E01012870,1
F85029,ABERNETHY HOUSE SURGERY,E01013813,1
F85029,ABERNETHY HOUSE SURGERY,E01014908,1
F85029,ABERNETHY HOUSE SURGERY,E01015740,1
F85029,ABERNETHY HOUSE SURGERY,E01015877,1
F85029,ABERNETHY HOUSE SURGERY,E01016876,1
F85029,ABERNETHY HOUSE SURGERY,E01016933,1
F85029,ABERNETHY HOUSE SURGERY,E01019782,1
F85029,ABERNETHY HOUSE SURGERY,E01020112,1
F85029,ABERNETHY HOUSE SURGERY,E01021500,1
F85029,ABERNETHY HOUSE SURGERY,E01021741,2
F85029,ABERNETHY HOUSE SURGERY,E01021778,1
F85029,ABERNETHY HOUSE SURGERY,E01021791,2
F85029,ABERNETHY HOUSE SURGERY,E01021793,3
F85029,ABERNETHY HOUSE SURGERY,E01021809,1
F85029,ABERNETHY HOUSE SURGERY,E01021810,5
F85029,ABERNETHY HOUSE SURGERY,E01021815,1
F85029,ABERNETHY HOUSE SURGERY,E01021826,1
F85029,ABERNETHY HOUSE SURGERY,E01021827,1
F85029,ABERNETHY HOUSE SURGERY,E01021864,1
F85029,ABERNETHY HOUSE SURGERY,E01021867,2
F85029,ABERNETHY HOUSE SURGERY,E01021982,1
F85029,ABERNETHY HOUSE SURGERY,E01023290,1
F85029,ABERNETHY HOUSE SURGERY,E01023291,1
F85029,ABERNETHY HOUSE SURGERY,E01023293,2
F85029,ABERNETHY HOUSE SURGERY,E01023294,4
F85029,ABERNETHY HOUSE SURGERY,E01023296,4
F85029,ABERNETHY HOUSE SURGERY,E01023299,1
F85029,ABERNETHY HOUSE SURGERY,E01023303,6
F85029,ABERNETHY HOUSE SURGERY,E01023306,2
F85029,ABERNETHY HOUSE SURGERY,E01023307,6
F85029,ABERNETHY HOUSE SURGERY,E01023308,5
F85029,ABERNETHY HOUSE SURGERY,E01023309,2
F85029,ABERNETHY HOUSE SURGERY,E01023310,7
F85029,ABERNETHY HOUSE SURGERY,E01023311,3
F85029,ABERNETHY HOUSE SURGERY,E01023313,6
F85029,ABERNETHY HOUSE SURGERY,E01023314,2
F85029,ABERNETHY HOUSE SURGERY,E01023315,2
F85029,ABERNETHY HOUSE SURGERY,E01023318,1
F85029,ABERNETHY HOUSE SURGERY,E01023322,2
F85029,ABERNETHY HOUSE SURGERY,E01023325,1
F85029,ABERNETHY HOUSE SURGERY,E01023326,5
F85029,ABERNETHY HOUSE SURGERY,E01023327,1
F85029,ABERNETHY HOUSE SURGERY,E01023332,1
F85029,ABERNETHY HOUSE SURGERY,E01023340,1
F85029,ABERNETHY HOUSE SURGERY,E01023343,4
F85029,ABERNETHY HOUSE SURGERY,E01023344,2
F85029,ABERNETHY HOUSE SURGERY,E01023394,1
F85029,ABERNETHY HOUSE SURGERY,E01023438,1
F85029,ABERNETHY HOUSE SURGERY,E01023472,1
F85029,ABERNETHY HOUSE SURGERY,E01023473,1
F85029,ABERNETHY HOUSE SURGERY,E01023474,3
F85029,ABERNETHY HOUSE SURGERY,E01023476,1
F85029,ABERNETHY HOUSE SURGERY,E01023486,1
F85029,ABERNETHY HOUSE SURGERY,E01023490,1
F85029,ABERNETHY HOUSE SURGERY,E01023493,2
F85029,ABERNETHY HOUSE SURGERY,E01023511,4
F85029,ABERNETHY HOUSE SURGERY,E01023512,1
F85029,ABERNETHY HOUSE SURGERY,E01023513,1
F85029,ABERNETHY HOUSE SURGERY,E01023514,1
F85029,ABERNETHY HOUSE SURGERY,E01023567,1
F85029,ABERNETHY HOUSE SURGERY,E01023572,1
F85029,ABERNETHY HOUSE SURGERY,E01023574,4
F85029,ABERNETHY HOUSE SURGERY,E01023575,1
F85029,ABERNETHY HOUSE SURGERY,E01023579,2
F85029,ABERNETHY HOUSE SURGERY,E01023637,1
F85029,ABERNETHY HOUSE SURGERY,E01023762,1
F85029,ABERNETHY HOUSE SURGERY,E01023911,1
F85029,ABERNETHY HOUSE SURGERY,E01023913,1
F85029,ABERNETHY HOUSE SURGERY,E01023925,1
F85029,ABERNETHY HOUSE SURGERY,E01023927,1
F85029,ABERNETHY HOUSE SURGERY,E01023932,1
F85029,ABERNETHY HOUSE SURGERY,E01023947,8
F85029,ABERNETHY HOUSE SURGERY,E01023948,3
F85029,ABERNETHY HOUSE SURGERY,E01023949,4
F85029,ABERNETHY HOUSE SURGERY,E01023956,1
F85029,ABERNETHY HOUSE SURGERY,E01023963,1
F85029,ABERNETHY HOUSE SURGERY,E01027177,1
F85029,ABERNETHY HOUSE SURGERY,E01028729,1
F85029,ABERNETHY HOUSE SURGERY,E01030714,1
F85029,ABERNETHY HOUSE SURGERY,E01032575,1
F85029,ABERNETHY HOUSE SURGERY,E01033027,1
F85029,ABERNETHY HOUSE SURGERY,E01033148,4
F85029,ABERNETHY HOUSE SURGERY,E01033150,4
F85029,ABERNETHY HOUSE SURGERY,E01033289,1
F85029,ABERNETHY HOUSE SURGERY,E01033705,1
F85029,ABERNETHY HOUSE SURGERY,E01033846,1
F85029,ABERNETHY HOUSE SURGERY,E01033926,4
F85029,ABERNETHY HOUSE SURGERY,E01033927,1
F85029,ABERNETHY HOUSE SURGERY,E01034363,2
F85029,ABERNETHY HOUSE SURGERY,E01035583,2
F85029,ABERNETHY HOUSE SURGERY,E01035585,1
F85029,ABERNETHY HOUSE SURGERY,EMPTY,11
F85032,SOUTHGATE,CLOSED,9
F85032,SOUTHGATE,E01000075,1
F85032,SOUTHGATE,E01000115,613
F85032,SOUTHGATE,E01000116,174
F85032,SOUTHGATE,E01000117,21
F85032,SOUTHGATE,E01000118,23
F85032,SOUTHGATE,E01000119,633
F85032,SOUTHGATE,E01000120,374
F85032,SOUTHGATE,E01000121,7
